site_id,date,taxon_id,scientific_name,fish_total_length,n,total_fish_measured,increased,total_collected,area_m2,no,Species,Family,correction,total_fish_per_size,no_m2,species_a,species_b,BodyShapeI,family_a,family_b,a,b,fish_total_length_cm,grams
POSE,2017-10-31,PERSP5,Perciformes sp.,53,1,12,no,8,570.5204217926185,8,NA,NA,0.6666666666666666,8,0.01402228508291323,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.3,1.280950767891991
POSE,2017-10-31,PERSP5,Perciformes sp.,55,1,12,no,8,570.5204217926185,8,NA,NA,0.6666666666666666,8,0.01402228508291323,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.5,1.4344244298929685
POSE,2017-10-31,PERSP5,Perciformes sp.,59,1,12,no,8,570.5204217926185,8,NA,NA,0.6666666666666666,8,0.01402228508291323,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,5.9,1.7775529741146967
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,19,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,1.9,0.01052629145792729
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,22,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.2,0.016660458494711428
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,23,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.3,0.01914920264499694
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,24,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.4,0.021879667694087696
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,25,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.5,0.024863783744676675
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,26,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.6,0.02811354673024705
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,27,4,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.7,0.03164101612095749
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,28,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.8,0.03545831279502289
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,29,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.9,0.039577617057934056
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,30,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3,0.04401116679430977
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,32,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.2,0.05387023185746526
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,34,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.4,0.06513449957499434
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,35,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.5,0.07132474498633516
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,36,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.6,0.07790378256532506
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,37,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.7,0.08488421025670893
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,38,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.8,0.09227867229323636
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,39,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.9,0.1000998581073099
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,40,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4,0.10836050129626525
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,41,5,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.1,0.1170733786373292
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,42,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.2,0.12625130914868432
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,44,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.4,0.14605381162334535
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,46,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.6,0.16787137261183113
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,47,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.7,0.17956827212019835
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,48,5,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.8,0.19180797844117373
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,49,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.9,0.20460358325208305
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,50,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5,0.21796821428662025
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,51,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.1,0.23191503469510036
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,52,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.2,0.2464572424286538
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,53,4,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.3,0.26160806964601385
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,54,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.4,0.2773807821416503
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,55,5,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.5,0.29378867879408954
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,56,6,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.6,0.31084509103335034
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,57,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.7,0.32856338232649385
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,58,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.8,0.3469569476803599
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,59,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.9,0.36603921316062554
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,60,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6,0.38582363542637244
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,61,6,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.1,0.40632370127941375
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,62,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.2,0.42755292722767035
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,63,2,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.3,0.44952485906193457
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,64,3,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.4,0.4722530714454054
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,65,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.5,0.49575116751540754
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,67,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.7,0.5451115633262187
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,69,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.9,0.5977154266574457
POSE,2017-10-31,RHIATR,Rhinichthys atratulus,72,1,103,no,132,570.5204217926185,132,Rhinichthys atratulus,Cyprinidae,1.2815533980582525,132,0.23136770386806832,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.2,0.6829430526869255
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,30,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,3,1.473522540012724
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,31,3,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,3.1,1.6283753582699592
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,36,2,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,3.6,2.56839390619875
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,56,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.6,9.872627975289033
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,58,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.8,10.986935378011646
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,71,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.1,20.348836273323055
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,74,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.4,23.084125440526606
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,90,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,9,41.91638370512645
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,96,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,9.6,51.02715351404772
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,97,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,9.7,52.66433685094538
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,115,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,11.5,88.47211880009492
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,124,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,12.4,111.30952905508295
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,154,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,15.4,215.42651532926286
POSE,2017-10-31,SEMATR,Semotilus atromaculatus,157,1,17,no,15,570.5204217926185,15,Semotilus atromaculatus,Cyprinidae,0.8823529411764706,15,0.026291784530462308,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,15.7,228.47250872781436
POSE,2017-11-01,COTBAI1,Cottus bairdii,20,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,2,0.018416064057059
POSE,2017-11-01,COTBAI1,Cottus bairdii,22,3,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,2.2,0.024500102931429475
POSE,2017-11-01,COTBAI1,Cottus bairdii,24,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,2.4,0.031793961852626354
POSE,2017-11-01,COTBAI1,Cottus bairdii,30,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,3,0.06202833700479496
POSE,2017-11-01,COTBAI1,Cottus bairdii,45,2,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,4.5,0.20892165555351866
POSE,2017-11-01,COTBAI1,Cottus bairdii,46,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,4.6,0.22313704929120082
POSE,2017-11-01,COTBAI1,Cottus bairdii,49,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,4.9,0.2696182214831348
POSE,2017-11-01,COTBAI1,Cottus bairdii,50,2,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5,0.2864356983150775
POSE,2017-11-01,COTBAI1,Cottus bairdii,51,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5.1,0.3039377592168202
POSE,2017-11-01,COTBAI1,Cottus bairdii,52,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5.2,0.3221380267392059
POSE,2017-11-01,COTBAI1,Cottus bairdii,54,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5.4,0.36068766519684337
POSE,2017-11-01,COTBAI1,Cottus bairdii,57,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5.7,0.42408916086368414
POSE,2017-11-01,COTBAI1,Cottus bairdii,58,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,5.8,0.4467646686353148
POSE,2017-11-01,COTBAI1,Cottus bairdii,60,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,6,0.4945098820922714
POSE,2017-11-01,COTBAI1,Cottus bairdii,62,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,6.2,0.5455381039348566
POSE,2017-11-01,COTBAI1,Cottus bairdii,67,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,6.7,0.6881862861888058
POSE,2017-11-01,COTBAI1,Cottus bairdii,69,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,6.9,0.751562334318927
POSE,2017-11-01,COTBAI1,Cottus bairdii,70,2,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,7,0.7846583663514027
POSE,2017-11-01,COTBAI1,Cottus bairdii,71,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,7.1,0.8187112051101493
POSE,2017-11-01,COTBAI1,Cottus bairdii,74,2,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,7.4,0.9267465553991517
POSE,2017-11-01,COTBAI1,Cottus bairdii,77,1,27,no,6,670.8317047451669,6,Cottus bairdii,Cottidae,0.2222222222222222,6,0.008944121092605868,NA,NA,NA,0.00231,2.995,0.00231,2.995,7.7,1.0438827038206298
POSE,2017-11-01,PERSP5,Perciformes sp.,26,1,2,no,1,670.8317047451669,1,NA,NA,0.5,1,0.0014906868487676449,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,2.6,0.14541634842330994
POSE,2017-11-01,PERSP5,Perciformes sp.,37,1,2,no,1,670.8317047451669,1,NA,NA,0.5,1,0.0014906868487676449,NA,NA,NA,0.00785,3.0549999999999997,0.00785,3.0549999999999997,3.7,0.42729314324696294
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,23,3,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.3,0.01914920264499694
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,24,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.4,0.021879667694087696
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,25,4,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.5,0.024863783744676675
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,26,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.6,0.02811354673024705
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,27,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.7,0.03164101612095749
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,29,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.9,0.039577617057934056
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,30,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3,0.04401116679430977
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,31,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.1,0.04877125573921273
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,32,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.2,0.05387023185746526
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,34,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.4,0.06513449957499434
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,36,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.6,0.07790378256532506
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,38,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.8,0.09227867229323636
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,39,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.9,0.1000998581073099
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,40,3,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4,0.10836050129626525
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,41,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.1,0.1170733786373292
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,42,4,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.2,0.12625130914868432
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,43,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.3,0.13590715319340702
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,44,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.4,0.14605381162334535
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,45,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.5,0.15670422496026504
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,46,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.6,0.16787137261183113
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,47,2,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.7,0.17956827212019835
POSE,2017-11-01,RHIATR,Rhinichthys atratulus,48,1,109,no,58,670.8317047451669,58,Rhinichthys atratulus,Cyprinidae,0.5321100917431193,58,0.0864598372285234,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.8,0.19180797844117373
